course_code,course_title,course_teacher,link,fas_code,unique_code
GENED 1125,Artificial & Natural Intelligence 001,Venkatesh Murthy,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=560bfdebe8df8e7a4c795d8505392ab59519c91914addee462f79d41b86e59e169b5bcea20e291d8d09082e9c048c52a&ReportType=2&regl=en-US,FAS-215896-2222-1-1-001,FAS-215896-2222-1-1-001(Venkatesh Murthy)
GENED 1126,Race and Caste 001,Ajantha Subramanian,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cc713332945f5e0f53276c2a59ad521a980ae5c7253d72813a659ef47f4635910ce915875a702e1a156be61fefa2e340&ReportType=2&regl=en-US,FAS-218235-2222-1-1-001,FAS-218235-2222-1-1-001(Ajantha Subramanian)
GENED 1127,Gender and Science 001,Sarah Richardson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b2766f673a1b9ef0a9f0d3220a9d3a176613de7f258e7608f847804d88b8d99aac575b399fafccbe3ba631be0fdcecf7&ReportType=2&regl=en-US,FAS-218239-2222-1-1-001,FAS-218239-2222-1-1-001(Sarah Richardson)
GENED 1128,The Conduct of Life in Western and Eastern Philosophy 001,Roberto Mangabeira Unger,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e1232e683cf3bddd7861de40058d118f56ed16623374632a1e4d6cef7fff44c85a5e172018cf074525d54e91395d4df6&ReportType=2&regl=en-US,FAS-122544-2222-1-1-001,FAS-122544-2222-1-1-001(Roberto Mangabeira Unger)
GENED 1128,The Conduct of Life in Western and Eastern Philosophy 001,Michael Puett,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5e8a12585fe750d8b74182836cec02c1c5564cb97b078a5a224aaba5493272cb13188c842b0fa7c98cc372a73fd4d551&ReportType=2&regl=en-US,FAS-122544-2222-1-1-001,FAS-122544-2222-1-1-001(Michael Puett)
GENED 1138,Consent 001,Elaine Scarry,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=78c64317a592ceac426de40db342a4ff9f1d0b2985b392eef34d995fcce13ebe218fe6fe011561d5bb2846df398cc511&ReportType=2&regl=en-US,FAS-108115-2222-1-1-001,FAS-108115-2222-1-1-001(Elaine Scarry)
GENED 1140,Borders 001,Mary Lewis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9ce876c3439035ec6d58ee6a10b53124a15bfcb134372a069a94db4addb449c444171572b7a1adeb5b85949ccb0f5040&ReportType=2&regl=en-US,FAS-215894-2222-1-1-001,FAS-215894-2222-1-1-001(Mary Lewis)
GENED 1158,Water and the Environment 001,Kaighin McColl,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=04d361507f949dd607dc7c742d38c8007efe0e8acd9f716b21a658ef75d1624657417cf7d90da7b6a7f80e861baea9cb&ReportType=2&regl=en-US,FAS-213406-2222-1-1-001,FAS-213406-2222-1-1-001(Kaighin McColl)
GENED 1159,American Capitalism 001,Sven Beckert,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=74d07c8c6e24f32936d154cabfdf8447747b611830b13e276d6e8e27d9c2028d7ad89a5a965de081a91deae4f27521e8&ReportType=2&regl=en-US,FAS-125496-2222-1-1-001,FAS-125496-2222-1-1-001(Sven Beckert)
GENED 1160,Harvard Gets Medieval 001,Dan Smail,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7a7073a9231000971def6fb271decc945d0c04d1a7c76e241b7dcb58712210b09f6fbbcd25351918f1c0a3eff40fba22&ReportType=2&regl=en-US,FAS-218241-2222-1-1-001,FAS-218241-2222-1-1-001(Dan Smail)
GENED 1161,"If There Is No God, All Is Permitted: Theism and Moral Reasoning 001",Jay Harris,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=08efcb0c1c16517c3cab0a8d52a235728b9eae2adb7f61798a6671ca733a961591c135a58a06347150887ecaedc3e3f7&ReportType=2&regl=en-US,FAS-218237-2222-1-1-001,FAS-218237-2222-1-1-001(Jay Harris)
GENED 1162,Science of Stress 001,Katie McLaughlin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ba49bd56059df1b9740978abfa3354b0b29304b94834681d6f339c609462d408bb2c02c94fe7e91fa47a933e58992472&ReportType=2&regl=en-US,FAS-218238-2222-1-1-001,FAS-218238-2222-1-1-001(Katie McLaughlin)
GENED 1168,Tragedy Today 001,Naomi Weiss,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4b98c11e407efab2979727bd186734e7720132cac3e19cb56d9ce38c5f039180d0cc0241fa8853665aae48893e7cc1ab&ReportType=2&regl=en-US,FAS-218233-2222-1-1-001,FAS-218233-2222-1-1-001(Naomi Weiss)
GENED 1173,Numbers in Policy & Society 001,Sam Evans,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e72eb2f29b501ffe6a77402e624525d3feb49334b06cd67939a67ef551b49a5d1ff4d34acfa302d7c202510d3c673e72&ReportType=2&regl=en-US,FAS-217835-2222-1-1-001,FAS-217835-2222-1-1-001(Sam Evans)
GENED 1173,Numbers in Policy & Society 001,Sheila Jasanoff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=59cade35ee335d00336b751a32d5022f78c02b6ca14b2455a53d90694c20fffbe16cc38b5c32d2077cd0cc71801ce31e&ReportType=2&regl=en-US,FAS-217835-2222-1-1-001,FAS-217835-2222-1-1-001(Sheila Jasanoff)
GENED 1176,"LGBT Literature, Politics and Identity 001",Linda Schlossberg,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=35127a2809380b3aad050a861f1e488f03117a761c5673e4adb3fdb87b02867fb7dfe5be1c188360de8d1736f95308df&ReportType=2&regl=en-US,FAS-218476-2222-1-1-001,FAS-218476-2222-1-1-001(Linda Schlossberg)
GENED 1179,Psychotherapy and the Modern Self 001,Elizabeth Lunbeck,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7f8b1ebe435f8c70dc26eaab132f234544ab2b94302e961d1832aa7a97c26dc35636c38d8973326206ed34f24e707c68&ReportType=2&regl=en-US,FAS-219657-2222-1-1-001,FAS-219657-2222-1-1-001(Elizabeth Lunbeck)
GERMAN 61,Advanced Grammar and Reading 001,Peter Burgard,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4425b892e3b91225807c03285bd97ef398bc7a1bf266a3f52a2f1946208db6518f1e9d74c20ad91073dc5edfc2e5ae3e&ReportType=2&regl=en-US,FAS-122031-2222-1-1-001,FAS-122031-2222-1-1-001(Peter Burgard)
GERMAN 65,German Drama and Theater 1,Lisa Parkes,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b9cc5f38db174513d9b701523d31218cd250285f2b5dfa646a2736ca134f9ca7d6a3ec8721c776e439befb844eff89f4&ReportType=2&regl=en-US,FAS-207676-2222-1-1-1,FAS-207676-2222-1-1-1(Lisa Parkes)
GERMAN 180,Bargaining with the Devil: the Faust Legend 1,John Hamilton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ca9dcda07067cbb6b655e5d56da7999d8b44d3d4f82e8fd35d663f6e87bd3ba20b9ee8f0368c29965ebd6d3facfc0b2&ReportType=2&regl=en-US,FAS-205080-2222-1-1-1,FAS-205080-2222-1-1-1(John Hamilton)
GERMAN 242,German Philhellenism: From Winckelmann to Heidegger 1,John Hamilton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c769150ea00d487710e90f6bd747eeb12256c4a9abccb1d28852472cd6a5fd28e36422adb02224c4dd5fa10f4c07d071&ReportType=2&regl=en-US,FAS-116785-2222-1-1-1,FAS-116785-2222-1-1-1(John Hamilton)
SCAND 55,One Hundred Years of Scandinavian Cinema 1,Agnes Broome,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ec5ce71940efadef8a65650183cd822bbc792c129ec30a5a4da00e202f58dc62155c39bdc2e66d42cc5c35a0eccf060&ReportType=2&regl=en-US,FAS-159715-2222-1-1-1,FAS-159715-2222-1-1-1(Agnes Broome)
SCAND 102,"Scandinavian Folklore: Trolls, Trolldom and the Uses of Tradition 1",Stephen Mitchell,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=53c4289c3d9eb0cc5b6a9016f8b56325015fbcfe510715b04a816953414e6fc7bf869c16564b49bed799ec056601327c&ReportType=2&regl=en-US,FAS-127810-2222-1-1-1,FAS-127810-2222-1-1-1(Stephen Mitchell)
SWEDISH 10B,Beginning Swedish Language and Literature 001,Agnes Broome,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=302686646984acb043b484b027f650d8b9b85b557fc789a4809ebbea99eacbd9e5972f62e13f18217bba0ff8045196c5&ReportType=2&regl=en-US,FAS-126648-2222-1-1-001,FAS-126648-2222-1-1-001(Agnes Broome)
GHHP 50,The Quality of Health Care in America 001,Anupam Jena,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=faeacd86c8a57c8c8be818708643b2e5d825a1dca1cee4e107a32d4fa32444ca871320396e745926c25b924b95fbbc2e&ReportType=2&regl=en-US,FAS-114957-2222-1-1-001,FAS-114957-2222-1-1-001(Anupam Jena)
GHHP 70,Global Response to Disasters and Refugee Crises 001,Stephanie Kayden,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6e876f85fc3600e909c75b3c10ae32b5c2e9aeafefa1038a249873ac69f7613bfd2be20d2ab2bd039e075deaa00c45e1&ReportType=2&regl=en-US,FAS-161268-2222-1-1-001,FAS-161268-2222-1-1-001(Stephanie Kayden)
GHHP 70,Global Response to Disasters and Refugee Crises 001,Michael VanRooyen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ad3ffdadeacbf3f76aff93b8a34f3fc1ee15d41172b737691cd1a4ccf82ffa93b48d56853ee976d1e06616de13950e77&ReportType=2&regl=en-US,FAS-161268-2222-1-1-001,FAS-161268-2222-1-1-001(Michael VanRooyen)
GHHP 99,Research in Global Health and Health Policy 001,David Cutler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d6dbe9bf2a6d356c2576c22d6559d0013872ab9d8c0344e4ea293188854d2e770e3424d588ba4815f245196fce592ec5&ReportType=2&regl=en-US,FAS-123102-2222-1-1-001,FAS-123102-2222-1-1-001(David Cutler)
GHHP 99,Research in Global Health and Health Policy 002,David Cutler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8a5616e01d33467c1f267a77052048154676ef9e2ea57906c6a2e885a50755339b6756e1b44e6552efbd06d16304e90a&ReportType=2&regl=en-US,FAS-123102-2222-1-1-002,FAS-123102-2222-1-1-002(David Cutler)
GOV 10,Foundations of Political Theory 001,Eric Beerbohm,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cd6c7663e1db07433fbf4da070d7d5b8db16e4466f32d446a53750c90acc09d5f20c3a3ad74c46dc6b41856ef3b11520&ReportType=2&regl=en-US,FAS-124414-2222-1-1-001,FAS-124414-2222-1-1-001(Eric Beerbohm)
GOV 40,International Conflict and Cooperation 001,Stephen Chaudoin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=95db9972d830111949afde62f60b736e0bf4a00c156b0bfcf609182c544394e8d954b6fc63f9b6753c269fb330434a4f&ReportType=2&regl=en-US,FAS-126258-2222-1-1-001,FAS-126258-2222-1-1-001(Stephen Chaudoin)
GOV 50,Data 001,Adeline Lo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4e227e85261464e7aca7058016472a023f56ca71a8b6890b8120d78daad86b7f171773fb41f278bb707af5794ec45e35&ReportType=2&regl=en-US,FAS-115859-2222-1-1-001,FAS-115859-2222-1-1-001(Adeline Lo)
GOV 51,Data Analysis and Politics 001,Joeri Smits,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6902fa0863689fc2f108e25d66a98921090b4eea26adc07e041be678e78c53587085134711c0186d5e13f7b04788c087&ReportType=2&regl=en-US,FAS-123443-2222-1-1-001,FAS-123443-2222-1-1-001(Joeri Smits)
GOV 52,Models 001,Andrew Therriault,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=de76f6aaa89e7a56b3f12dd7c57322a84c62a8058f337a1b78fa8f130c1da75e0330b61a6d1d839350fcfcb8b8b1c3b2&ReportType=2&regl=en-US,FAS-211173-2222-1-1-001,FAS-211173-2222-1-1-001(Andrew Therriault)
GOV 62,Research Practice in Qualitative Methods 001,Frances Hagopian,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c9a8924ffd9616efbd35b7e0ea7591d1f113fdadc80045bc1e7856b9b6fe70c16faca319e347a8200cd829776967e27a&ReportType=2&regl=en-US,FAS-108287-2222-1-1-001,FAS-108287-2222-1-1-001(Frances Hagopian)
GOV 63,Topics and Resources in Political Theory 001,Michael Rosen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ac93d833ab3c89b514f43d75b9043026fd3cb69a8522354738bf4a54c702e8d712accee47978a4a5b767cc1f089c9f7&ReportType=2&regl=en-US,FAS-108285-2222-1-1-001,FAS-108285-2222-1-1-001(Michael Rosen)
GOV 94BD,Fighting Poverty 001,Nara Dillon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=be267131a141733560f7bad66c776f2baad94cb89f01f84baf6f479e8216053f51eada8495b93211cde47a384c039670&ReportType=2&regl=en-US,FAS-218267-2222-1-1-001,FAS-218267-2222-1-1-001(Nara Dillon)
GOV 94CT,The Governance and International Politics of World Regions 001,Timothy Colton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5ac9186154e80564116330270b3823acb23fbd8b7e5df0672e1f33a9a3ef8c64e67ff7568970ff95cd1c6a4cc651647c&ReportType=2&regl=en-US,FAS-207723-2222-1-1-001,FAS-207723-2222-1-1-001(Timothy Colton)
GOV 94DN,Mapping Social and Environmental Space 001,Jill Kelly,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=afb94ea4d9f9ab538c3b7378ef22574a4dcddc9a6da16418937605068557b441ada319c33a72656d85f9de65e7bf1cd3&ReportType=2&regl=en-US,FAS-123501-2222-1-1-001,FAS-123501-2222-1-1-001(Jill Kelly)
GOV 94EM,"Crime, responsibility, and the law 001",Gabriel Katsh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7af86eff4bd7b28b09f340c111d97f5c849d1a808b3b447e348c98db3f0852fbed3c25f038d206676fad75a5e02408b1&ReportType=2&regl=en-US,FAS-213657-2222-1-1-001,FAS-213657-2222-1-1-001(Gabriel Katsh)
GOV 94HA,The Political Science of American Democracy 001,Harvey Mansfield,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=590b752c4118edde38dfb615f8b503908d7cd5bdd5bc87edbadf73bb66daed80efea4430c8ae5d9272baccf883b6e483&ReportType=2&regl=en-US,FAS-156493-2222-1-1-001,FAS-156493-2222-1-1-001(Harvey Mansfield)
GOV 94IA,Sino-US Relations in an Era of Rising Chinese Power 001,Alastair Johnston,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=231304cdf8f8c378e7dbfc813dda9c7a8105196ba4df4c82596ff0a5a0ca911820f996a84da2cf1996dc5f50b47034af&ReportType=2&regl=en-US,FAS-124775-2222-1-1-001,FAS-124775-2222-1-1-001(Alastair Johnston)
GOV 94KN,Propaganda and Politics: Past and Present 001,George Soroka,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a1d2013735066b04e0fdb35e9dd96cfe667b04d16d587ba2b9ea07bb176357d7ce4fd4cf2346a626e250f9f8e7c29f81&ReportType=2&regl=en-US,FAS-218295-2222-1-1-001,FAS-218295-2222-1-1-001(George Soroka)
GOV 94KP,Globalization of Finance 001,Arie Krampf,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a0b2ec5a443c269ab94a97fe49d116689d3687775b5d85fca50c7822ab88ebef410bdfb91abfdc8f734774bc5cac39a&ReportType=2&regl=en-US,FAS-217519-2222-1-1-001,FAS-217519-2222-1-1-001(Arie Krampf)
GOV 94NB,"Capital, Ideas, and Development in Latin America 001",Dan Epstein,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a3ad5a477db30cc04d889d2709eead8308b6260e4e06b0431a10edc51a63692fbaf93c788eeda32c034053b6121e38e&ReportType=2&regl=en-US,FAS-218599-2222-1-1-001,FAS-218599-2222-1-1-001(Dan Epstein)
GOV 94OA,Inequality and American Democracy 001,Theda Skocpol,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ba160e403b8c0b39b1db96b912b5b163737b533b557521a0d72acbac72f5a8b74f16bc89a33048361a90c386e7ca67fa&ReportType=2&regl=en-US,FAS-125211-2222-1-1-001,FAS-125211-2222-1-1-001(Theda Skocpol)
GOV 94SAF,EJ Safra Undergraduate Ethics Fellowship Seminar 001,Arthur Applbaum,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e2bd3630829d9812011a707c6ac711bfdc126c9b727e12dd65a0b6f74e9fc67b7a7679cdce509a5815914ca5c4405850&ReportType=2&regl=en-US,FAS-109942-2222-1-1-001,FAS-109942-2222-1-1-001(Arthur Applbaum)
GOV 94SD,"A Dream Deferred: The politics, promises, and pitfalls of American Education 001",Sarah Elizabeth Meyer James,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=90b8f4d28ab60ecf128b3a7258d694bf50ffa74a2215e00c13466c0674a3647c9f66fbca0c26817580e8a5bd5fe9e1e1&ReportType=2&regl=en-US,FAS-218622-2222-1-1-001,FAS-218622-2222-1-1-001(Sarah Elizabeth Meyer James)
GOV 94TR,The Politics of Economic Inequality 001,Thomas Remington,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=111417db0e7657a092b561732f4cd483c3635c56c5c56eff7283d2be419ac1cfd059d13c927d2e1925a148a5c2b9356c&ReportType=2&regl=en-US,FAS-216213-2222-1-1-001,FAS-216213-2222-1-1-001(Thomas Remington)
GOV 94WP,Women in Politics 001,Sparsha Saha,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=90942f00899034b606dd3de6d81f6cb142ce0cdb84ed89bd58a8bd87d251ae048e16b7efc59f8822d00e9a5ce456e427&ReportType=2&regl=en-US,FAS-218294-2222-1-1-001,FAS-218294-2222-1-1-001(Sparsha Saha)
GOV 94YG,Global Ethnic Politics 001,Gloria Ayee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6fde83908454deeeea1de9288492ffb2dfe452e8ce7a67fef16d5ec484985515098a722de62255f6038a8da9a5ac7888&ReportType=2&regl=en-US,FAS-207739-2222-1-1-001,FAS-207739-2222-1-1-001(Gloria Ayee)
GOV 94YW,Comparative Political Development 001,Yuhua Wang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ec058c799205eb24b9f796221048e4109a29ace5b3ecbf531d8b04f01b9fa337f627d22ebceab05ed467352179b8a65a&ReportType=2&regl=en-US,FAS-216212-2222-1-1-001,FAS-216212-2222-1-1-001(Yuhua Wang)
GOV 94ZD,Dilemmas of Democracy 001,Daniel Ziblatt,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aa929a14cefeebcf09eeebcc941b3584204f1fd12b87ff18e5e66b31e22611c5d32dd2f523410ee987027567e4b25c7f&ReportType=2&regl=en-US,FAS-216191-2222-1-1-001,FAS-216191-2222-1-1-001(Daniel Ziblatt)
GOV 97,Tutorial - Sophomore Year 001,Ryan Enos,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4dbcc7c2d4f5eb5ed06cdcc611c920dd5ff56c1ccb92c52cda3555eb1bac08e8332b9cbd68dbb78515aec5b329878805&ReportType=2&regl=en-US,FAS-113504-2222-1-1-001,FAS-113504-2222-1-1-001(Ryan Enos)
GOV 1004,Political Economy 001,Peter Buisseret,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8a10d1d237e0f44126af4256be3cd8006e8713583fe5cf1d53039faec8e29e4ad5eb884fcc79efa2d929f9fd85ed0b95&ReportType=2&regl=en-US,FAS-121724-2222-1-1-001,FAS-121724-2222-1-1-001(Peter Buisseret)
GOV 1009,Advanced Geographical Information Systems Workshop 001,Jill Kelly,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2bed106897833de4c8f2c1c28a0c9194c772ef16a94d81a597c9a13a9494ef91665ae7d199b5323c45389c08ab447c3e&ReportType=2&regl=en-US,FAS-122852-2222-1-1-001,FAS-122852-2222-1-1-001(Jill Kelly)
GOV 1034,Abraham Lincoln: The Statesman in Thought and Action 001,Diana Schaub,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7020cefd17822e67fafa3064e7ec3d6841611a0f93eb92ede9a9786d493af849c6171c67977153558cce8814e6f41dfc&ReportType=2&regl=en-US,FAS-207712-2222-1-1-001,FAS-207712-2222-1-1-001(Diana Schaub)
GOV 1061,The History of Modern Political Philosophy 001,Harvey Mansfield,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6ef2dd8c1ff8fd18ff679097ed0113bdc98c5a3a2b1cee0ae9bfcf50bb8038abecf48a3fbba9d2874997de91d8452af6&ReportType=2&regl=en-US,FAS-115014-2222-1-1-001,FAS-115014-2222-1-1-001(Harvey Mansfield)
GOV 1092,Progressive Alternatives: Institutional Reconstruction Now 001,Roberto Mangabeira Unger,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=442991db951b66a249060687b4cd847ca46a082953c5df4d27c299686835a0be294f3cf6aa4d5313f5bf257e217bf673&ReportType=2&regl=en-US,FAS-125860-2222-1-1-001,FAS-125860-2222-1-1-001(Roberto Mangabeira Unger)
GOV 1094,The Jewish Political Tradition 001,Eric Nelson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8fb506dbdeea13a0dd45b672bf1b0c60c8ba1a429c5aa706ffe5f27fb8fbcfbc690ebd89361259ffe993632795ac46a9&ReportType=2&regl=en-US,FAS-125570-2222-1-1-001,FAS-125570-2222-1-1-001(Eric Nelson)
GOV 1123,Political Economy--Advanced Democracies 001,Torben Iversen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c2bfb45e4ca5b437f7b0cefba3c8738caa59ba38c758681f6eb7adb78b67e6d7cc7cbec11539db7fa99cf6049f8f542d&ReportType=2&regl=en-US,FAS-218282-2222-1-1-001,FAS-218282-2222-1-1-001(Torben Iversen)
GOV 1130,Democracy: Breakthroughs and Breakdowns 001,Daniel Ziblatt,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=caba69d023152f8675fec9610091dc6363bd5b85c2c350d0914da7d6415db424ca36e0137638f5aa5ab846c97dbba348&ReportType=2&regl=en-US,FAS-216224-2222-1-1-001,FAS-216224-2222-1-1-001(Daniel Ziblatt)
GOV 1188,"Identities, State Building, and Political Change in Eurasia (with a focus on Caucasia) 001",Stephen Jones,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ef4a276406666b1c820492825535ccdaa75a61b0504d462094700e4334bbc73930e68cbacbdad7d1b158a6cdff4de4f7&ReportType=2&regl=en-US,FAS-119776-2222-1-1-001,FAS-119776-2222-1-1-001(Stephen Jones)
GOV 1199,Negotiating Post-Soviet Conflict: The Geopolitics of Eastern Europe and the Caucasus 001,Arvid Bell,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c412bb3a11b3335e9216054a9f2b49dee61a81f4998271e5a776a439a0d8e704f611087b18d032f1223a9b788743f065&ReportType=2&regl=en-US,FAS-212603-2222-1-1-001,FAS-212603-2222-1-1-001(Arvid Bell)
GOV 1249,Authoritarianism 001,Sarah Hummel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=95034126bf975f961c3bd26881aba66a9c309f4b1b06a0566ab70c9e2054f2a4abd5b8d8a6d5e87bb95945912f1112f8&ReportType=2&regl=en-US,FAS-213430-2222-1-1-001,FAS-213430-2222-1-1-001(Sarah Hummel)
GOV 1295,Comparative Politics in Latin America 001,Steven Levitsky,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=612bef1d0cb1213352403057bb2302d4c3bae8924ae580531209f964af942e499aa8d453d89aa1e5d889a728913975dd&ReportType=2&regl=en-US,FAS-146761-2222-1-1-001,FAS-146761-2222-1-1-001(Steven Levitsky)
GOV 1313,"Race, Film, and American Politics 001",Gloria Ayee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=33b4bcba98c2056f148d5d16eaf6d6744626f990ba1f020ef415f27cac3702967f5b5887d9240d05805286965ff75321&ReportType=2&regl=en-US,FAS-211313-2222-1-1-001,FAS-211313-2222-1-1-001(Gloria Ayee)
GOV 1430,Tech Science to Save the World 001,Latanya Sweeney,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=af565a41afc8aeab0444a85057bd25704b2626f78df999390b4917957463289ede3fe0f414a4629d72447576f0119c1a&ReportType=2&regl=en-US,FAS-110053-2222-1-1-001,FAS-110053-2222-1-1-001(Latanya Sweeney)
GOV 1521,"Bureaucratic Politics: Government, Economic, Social and Military Organizations 001",Daniel Carpenter,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2ed66139925106d01904b89c7a468403c5ff8966baea2b6665fcb5ddd6f5e3bbd9b5fb3dd0398851fea54e13ed869912&ReportType=2&regl=en-US,FAS-122214-2222-1-1-001,FAS-122214-2222-1-1-001(Daniel Carpenter)
